tid,text
924635686854189056,"Visit us until 2pm today before you head home from #ACAA17 &amp; for info on allergy, immunology &amp; asthma meds in pregnancy."
927175895982460928,She had pneumonia Dude... not  Dementia! Get over the 2016 election! We have a much bigger danger in our Country https://t.co/THH7MFAjr2
924671750935273472,@mcspocky ROFL! Laughed so hard my asthma started acting up!
923926661619269632,Okay never puff(?) your asthma puff against your skin bc itll hurt and leave a permanent mark...Ive done it to myself and friends BAHAHAH
927113018156158976,#Sandilands  on steroids https://t.co/jSKwQxQ4co
925543937858682880,Today's #pollen count for #Canberra is LOW ( 10 grass pollen grains / m3 of air ave). Forecast for tomorrow is LOW.
923916554567323649,I got asthma :/ https://t.co/GWT1sIESKB
922885768615358464,"High housing costs &amp; overcrowding = accepting unhealthy housing (mold, pests, etc.) = more asthma ER visits #evictionsmakingussick"
926891954385940480,1 more and I'm having an asthma attack on site
926977187189751808,my asthma getting worse
927623903156957184,Lee Suckling: How to tell if someone's on steroids https://t.co/mHj6X35F70 https://t.co/ec7NVukDVY
927685228667326464,"Influenza B and a terrible sinus infection to go along with it. Get these sicknesses out before I go to Africa  but this sucks, honestly "
925655186739052544,AstraZeneca asthma drug tralokinumab disappoints again https://t.co/Odf99RKPGx https://t.co/GLolnSqVgT
927357305540284417,@holly_bebout I feel u lmao I'm dying w pneumonia or something
923911966829236225,My asthma has been giving me a run for my money since the weather is changing
927560333157392385,Taking a sample of my pneumonia mucous to school to look at it under a microscope why do I gotta be like this
924835207039000576,oomfs asthma is triggered
925124153837080576,asthma attacks be tryna kill a young nigga
923905422012108806,Ask about use of e-cigarette use in your COPD and asthma patients #ACAAI17
924217169126227968,UK uselessness: getting asthma medicine from a prescription takes 4 days. Bullshit red tape for no fucking reason.
925655190967001089,AstraZeneca asthma drug tralokinumab disappoints again https://t.co/J6OhH2k2bG https://t.co/65a6o9c2mU
927462142349053957,i think im having an asthma attack pleasnkesl
926213501395374080,Wit asthma https://t.co/oBiAYgP6S8
927530381787541504,RT @SAHFOS: Entire colonies of Bacillaria swim without the aid of flagella or cilia by adjacent cells gliding past each other 
927529959194755072,Cold weather can trigger asthma symptoms. Take extra care during the winter months: https://t.co/xWQwnhIV6o https://t.co/1EnfSJYuwX
924610937885216768,Dogs may protect against childhood eczema and asthma | EurekAlert! Science News https://t.co/Owlto5KO0q
925413494815645696,"Consuming 2-3 servings of fish a week during pregnancy prevents childhood asthma just as much as fish oil supplements, say researchers."
925482721048170496,How to exercise with asthma or allergies https://t.co/NUjt1Z8eyM
926360063517888512,@Tweetsnwhatnot @FDRLST Yes my thoughts too about the asthma crap she wrote. Why not petition 4 those meds 2 be cov https://t.co/HSR0KMpBNF
926786176433913857,@SusanArendt You'd also have to have a random fear of sneezing in the later levels.
922940523635081216,Where do allergens and asthma triggers lurk in your kitchen? Improve #indoorair quality: https://t.co/uOxYABQYGr No https://t.co/SKhWzO4nCm
926130435528249345,Obese children may have more asthma complications https://t.co/iVFqhqTqeN
927645883344343040,Studies have shown children bith asthma are especially vulnerable tf ozone
926211666768998400,"Are puppies the latest allergy treatment? Recent studies show protective effects against eczema, asthma https://t.co/jfTxyVE2k4"
925522899980771329,@blaberid I have asthma and I exposed myself constantly to what I was allergic to. As you remember I live with a cat.
924845064832081920,I haaaate watching anything with anybody having an asthma attack of having difficulty breathing. Makes me so uneasy.
925944946439458816,RT @alhajiiiii: I tried to go jogging the other day and had a fucking asthma attack. I'll never get my beach bod at this rate
925542930718244869,"RT @FAC7S: Did you know chewing mints can help with weight loss, asthma and stress? Check out these health benefits of Mint... "
926130092715077632,Obese children may have more asthma complications https://t.co/3FulCoqVyp https://t.co/prOIC5XPW8
925501229341360128,My neighbor snuck up behind me with a bucket and screamed happy Halloween while i was unlocking my door.. like bruh i got asthma
926865665339768832,Am I lightheaded from medication or from sinus nonsense? The eternal struggle.
926935474702290944,Honestly if it were up to me Id just let athletes do steroids
926419310154866688,my IUD prevents me from getting my period every two weeks &amp; has leveled my depression but pls talk about asthma som https://t.co/0OxA9vwUWG
927657207839297538,"The steroids I'm taking are tearing my stomach to shreds but also giving me an insatiable appetite, I'm stuck between two evils "
927070191288070144,i cut my dog's nails and the lil shit kept sneezing on my face in an attempt to make me stop he's lucky he's bloody perfect
926858899784810497,"When we eat fajitas, we are eating the diaphragm of a cow. Shook. A muscle used for breathing. Shook."
926000993308938240,Fish during pregnancy may protect baby from asthma https://t.co/Cp1DfAv97i
925367102034325506,New asthma clinical trial: Improving Asthma Control Using Internet-based Cognitive-behavioral Treatment for Insomn https://t.co/xYWkTddcHx
924365609210667013,Can somebody teach me how to laugh like a normal person bc I'm so tired of sounding like a Guinea pig having an asthma attack when I laugh
926130591342481409,Obese children may have more asthma complications https://t.co/HoBFpsuW4O
927280507825598464,"Seriously, I should be over this cold by now. Think I have a sinus infection - all stuffed up, bloody mucus, face hurts."
926201195147952128,"@salinnurrr Aw omg :,) Ive been having asthma problems today so I decided to tell David I couldnt make it haha"
924735292531183616,@Hey_Candis Well I've actually woke up havin an asthma attack before so I don't doubt I stop breathing at some poin https://t.co/iagk7dOcPM
925253724586491904,"Why relief could soon be on the way for hayfever, asthma and eczema sufferers. Tonight 6.30. #TTAdelaide https://t.co/ePSMnlED1T"
923828108423303169,My asthma is getting so bad bro like wtf
927521722722672640,"RT @gavi: From pneumonia to TB: this week, #VaccinesWork News gets you up to speed on global action to end the biggest killers https://t.co"
924322935086620673,Always something my this hurts my that hurts my asthma like cmon man you fr that weak
925668395797790721,"Symptoms of asthma and associated factors in adolescents from Salvador, Bahia. https://t.co/1muhLBBsu6"
926130091985268736,Obese children may have more asthma complications https://t.co/biBZsQ0kMU https://t.co/AAiha4mPoi
926988195866300416,@horridpoplyrics @wesley_jordan @1singlevoice @cynajane That is horrifying. The incidence of lung and sinus disease must be astronomical.
926120255440777217,Life was boring to make it more boring i decided to attend this conference on asthma
926965980030488576,"I refer to steroids exclusively as ""ill-gotten gains"" and I'm not allowed to see my children"
927176072486989825,@wlwo51 @Linda91080054 Awe thank you. Its ok. Hope I do cause its back to work tomorrow . Man sinus pain is horr https://t.co/1UOvpzw2hg
924747612992892930,#NationalCatDay I am a male age 20 and in perfect health only with asthma and would like to buy term or wh https://t.co/pWFvduwOnK
926385574604345344,@nhslambethccg gp nurse refused my 4 &amp; 5yo flu shot due 2 age. This is discriminatory. 1 reacts 2 vaccines &amp; 1 has asthma pls advise
925129900612136960,"James holds an emotional connection to almost ALL his pkmn, inkay, cacnea, weezing etc https://t.co/yRnTmKrl9Y"
927533349371088896,Having a slight asthma attack and I dont have my inhaler 
926620579788140544,Bey like .. you just gon take my breath knowing I got asthma https://t.co/tcGNQ7UipN
923771887624376320,"Seems my asthma was the kind you exercise out of, not grow out of. Ik I'm out of shape but don't think I should be wheezing like that"
924905981875601408,Dogs may help babies and children develop protection against eczema and asthma https://t.co/6zPhyr1oAo https://t.co/3sYVeEF03E
926747396268109824,I hate that my 1 year old has asthma and just had a asthma attack Wednesday night
925523517327757312,"@asgrdx I have always grown up with pets and have both, asthma and eczema"
926968764079509508,@TheLastWord Not unless you want the entire team drug tested for steroids first.
927313038759342085,I didn't have an asthma attack but I did cough my lungs out for a worryingly long time afterwards and ended up with jelly legs for a while!
924877170362716160,Worst feeling is remembering you Fitbit your asthma pump 
925879274841796613,I told my doctor I needed an ashthma jnhaler and she said I dont have asthma
927635932530069504,"legit relating to @JeffreeStar  had super bad asthma as a kid, 4 chest tubes, inhalers, so much more. love you! g https://t.co/wckXiKurqK"
927353353042046976,@michaelh992 @tinkandbelle THIS MUST BE LIKE IT WAS IN THE ROARING 20s only on steroids
926074340323594240,"Are puppies the latest allergy treatment? Recent studies show protective effects against eczema, asthma https://t.co/x9CyHOZ0Gv"
922747788567482369,Jerusalem cannabis guru to study effect of weed on asthma https://t.co/G2Rp1d0JM8 via @timesofisrael
927297306927484939,I hate my damn sinus
926812919324663809,Still in so much pain. How on earth did I manage to get a double ear infection? And a sinus infection I feel like I cant hear
927297695647068161,I freaking hate asthma 
923599884460183553,I'm weezing that was a haunting experience. I am already a picky eater now its even worse https://t.co/tPH3T9imKi
924705747098890240,RT @__dauda: Choke me daddy choke me daddy den your asthma go come
925388693938065415,"@sempaimum Hi Helen, we'd love to hear more about your experiences with asthma - could you drop an email to tellus@asthma.org.uk? Thank you!"
926372168585359362,my asthma is trying to kill me :(
922971177945042944,Studies have sh wn children with asthma are especially vulneraqle to ozone
926909883810803712,"For people with asthma or respiratory issues, have your inhaler with you at all times. Dont travel alone.
 #PrecautionsAgainstSmog"
927643825467670528,"Globally, pneumonia kills nearly 1 million children younger than 5 years of age each year. This is greater than... https://t.co/EE9AGvdlRk"
924365171019190273,"You have asthma &amp; have been contacted by your GP for a #flujab ...and you haven't done it yet?
Do it, and don't for https://t.co/T44amXMy4f"
927180966191419392,Woke up today to an asthma attack....thats always fun!
927597795799904259,@houmamiss And sinus infection...which she could be 2 days into antibiotics and at school right now. Sigh. SMDH. Whatever.
927392072226676736,RT @golfbetor: Since when did Down's Syndrome kids begin taking steroids and threatening people's lives. What a fucking joke of a family. #
924932994921615360,"I can't even try to smoke, asthma will just kill me."
927656257854607360,"Twitter has me so weak , i need a asthma pump &amp; i dont even have asthma "
924448082695262209,@JessicaSimpshit Lmfao he looks like hes about to have an asthma attack
926588785739157504,astro's stage names make my asthma act up
925861832941821952,"Emotional stress, asthma attack and now this fever perfect night."
923418199986761728,@mooglefestival my asthma and anxiety are bffs so if I feel any sort of compression its hard to sleep ;-; the back https://t.co/jqhGzjJd0h
927665492034293766,@LDNmanV Yeah you don't take it seriously cos it happens so frequent but needs to be checked into. I do have quite severe asthma though
926959506566860801,@easilyswayededs at least my asthma gets better right??
924808912351744000,i got asthma i can't chase these hoes
926971106606632960,"I swear that this will be the last thing I'll say about it for at least 15 minutes, but walking pneumonia is not a disability."
923248124491165696,Dhanurasana to reduce Asphyxia - Only the sufferers who know how asthma or respiratory discomfort are. All medi... https://t.co/Z5QlxLvZe4
927208399699197952,"Shameless people who are saying it's just asthma should ask themselves if it's okay if they get affected by it?

#StayStrongHinaKhan

#BB11"
927578488835473408,"@KIMCHANMl_TT @FNCfams I know that sinus is really in love with me...HAHAHA i mean, with inseong. But...I'm inseong, though? Lmao."
924239931903545345,"Your lungs can be very badly affected by #smoking Coughs,colds,wheezing &amp; asthma are just the start.Smoking can cau https://t.co/lm5LP4Amoh"
923973901008494593,Intake of cured mesa increases asthma symptoms #ACAAI17  #annualiteraturereview https://t.co/pPBJkEP8Vh
924319929184276485,Joe Arron &amp; his team work hard every day to improve the lives of people with asthma #ACAAI17 https://t.co/53kabOhCB7 https://t.co/WWzRAxJTnB
926910615318179840,@ProPublica @joncoopertweets Let him come to my house and listen to my kids wheeze with asthma from pollution.
927276847985020934,Bout to catch pneumonia in Zaxbys rn
922919589154918402,"Would you like to heal allergies, asthma and prevent Alzheimer's? Watch my interview with @drfredpescatore... https://t.co/XYphZEUhxI"
926649650270101504,I cant fuck with you cause you got asthma 
927666332895551488,I get a sinus headache like every day
927311642639192064,Treatment in the form of topical steroids can aggravate the #rosacea condition.
927549885196496896,Well I think I am getting a cold (rather than a sinus infection). I am pleased (colds are easier to fight than sinus infections).
924464522580119553,Im smooth gonna have an asthma attack in this haunted house.
927370804635033600,@Uly_Trinidad @baurorag_ lmfao bitch not everyone takes steroids
927152125037174785,are steroids really that bad for you? #workout #gainz #wod
927017189068046336,"@LaskyJoan @joshtpm She had pneumonia &amp; was dehydrated. They rehydrated her, gave her antibiotics &amp; she was fine. I https://t.co/QXPI5P4ynY"
923835256674938880,I hate that my baby got asthma
922981891547971584,My asthma hates this dry heat  https://t.co/ZOkRjk6zLJ
927589704601669632,@wmaspeterbowles @OFFICIALWMAS The worst time my asthma plays up is in the spring and summer when its extremely hot
926395372448112640,Plss helpp asthma goooo awwaayy
924879370518347777,i hate having asthma
927312470863003648,Human bocavirus mRNA strongly associated with community-acquired pneumonia in absence of other respiratory pathogens https://t.co/n9COzYzjpC
924794546726359042,Ignore my asthma pump i dont have asthma
925953729077145600,Wow my thumb is having an asthma attack LOL https://t.co/XlkHnu3l0t
926889390080606208,@shinydan @washingtonpost I have a history of pneumonia and asthmatic bronchitis. Im here to tell ya that acupunct https://t.co/gt9gvzBc71
923929905212952576,First day working out since my asthma attack. By far the hardest recovery
927588464660504579,Homeboy takes steroids and has the nerve to ask why I wear make up  boy bye
926993601837633536,RT @maybaby241: im weezing @annasdegrassi https://t.co/4oCx9N2PoM
927268187502206976,"Monique is at home with a minor cold, texting me telling me to come home from work like she has pneumonia "
923816679746035712,"That ""gborgbor me mia sug3 o"" line check like asthma catch somebody!
#NegusNegast
#Edemfest"
927588355260416000,Fucking great. I got the flu and now I have to take the entire week off otherwise my asthma is going to suffocate me to death.
927304909770383365,bruh i got asthma i cant blow clouds
927135957257777153,Anabolic androgenic steroids may be associated with early coronary artery disease https://t.co/tTBHjTfnn5 #science
927183080061915136,@ls_lyndsey I think he meant in terms of steroids and performance enhancing drugs.
927261364577538048,"@jenprice1211 I certainly won't complain about it not being cold, but all these pressure changes give me a sinus headache."
926380542827941888,RT @bingojackson: @SonicReay What for? More of the asthma treatment?  I'll drop games and controller off with rent pal.
926973236126126081,I think my massive headache was from not doing anything to treat my sinus infection all day. Nasal sprays and Sudafed PE helped.
925659523477659648,AstraZeneca asthma drug tralokinumab disappoints again https://t.co/W4wQVZ96Dq
925614422969663488,"Dulu time study, I kena asthma attack. Then I panic and called my ex bf. Menangis cam bodo, sakit. Hahahahahahaha"
925712095458594817,AstraZeneca shrugs off asthma drug setback as blood cancer medicine wins US approval https://t.co/rF42PLGHLv
927081090027724805,you got asthma cause you got ass ma
926238591218528256,RT @peachesxmo: I have asthma lmaoooo me https://t.co/Ppm6wwIUc5
926965433911017472,RT @turfqld: USA Uni hospital research has shown people with asthma living near green open space parks have less symptom days du 
925666298037702657,call my dick asthma cause it leaves these hoes breathless
926859890030727168,If you're looking for a good watch check out 47 Meters Down. It's Jaws on steroids and intense and terrifying AF https://t.co/iCWU3R7Lpi
926561181162246144,"""Frank Thiens team from Melbourne reports on the 2016 thunderstorm asthma epidemic https://t.co/yJPYXhQ1ZD #FOAM https://t.co/lgbmTK8FB9"""
924792367722278912,"On a side note, my asthma has already calmed down. I'm only getting mild attacks from time to time but all's good."
923893916239310848,"A brilliant approach to teaching children's asthma , well done Heather . https://t.co/dDXFej6x7h"
927523045761257473,Young sprouts up too foot quarter can be the best medical marijuana steroids juice there is instead of GNC products so far except for
924999601911984129,185 people are admitted to hospital because of asthma attacks every day-listen to your GP-get a flu jab-do #JabDab https://t.co/mG8yE8KYeo
926944167716179968,@Spang3 Pshhh me too they cant figure out whats wrong with me . First strep now bronchitis and a sinus infection smh
925840510400462850,"Ive had more asthma attacks than boyfriends, brb while I feel sorry for myself ahaha. Haha. Hahaha."
924392998711959552,weezing https://t.co/BoUK5FIXU7
926884137633542146,"#history rt: This is the last picture taken of Freddy Mercury in 1991, before he died of bronchial pneumonia resul https://t.co/ZRVp9iu32T"
922954332466765825,@AFKGorilla @Fraaacture @idfcdyl Cause of death: asthma attack not suffocation try again doctor
926440341825257472,@adam_major1 @sir_cornflake @EFL One person - may have had asthma or a separate respiratory issue outstanding. That's nothing
926483170287112193,@ellzajaay All is well! My asthma just snuck up on me is all.
927320517421363200,FYI: Acceptance of a pre-visit intervention to engage teens in pediatric asthma visits: Prior research has found https://t.co/5yxg70FKXM
927449187175645184,i probably have asthma or its probably the heart murmur just acting up  but either way i hate having shortness of breath
925354320622686208,Breathe easy: Exercising with asthma by @lifeleisureUK #Blog https://t.co/bRFacncyTs https://t.co/JSbdh4xVEj
927011963544244224,"@AyeYo_Des Just a sinus headache, thats spiraled into a migraine/nausea, no big deal, i just hate feeling queasy"
927674339599765504,Wish mother nature would make up her mind. Summer or Fall??? Ugh. Bring on the sinus infection.
926400849072607233,"It still absolutely blows my mind (and my wallet) that I have to pay 17 of asthma medication  free at point of use, unless youre ill."
923858059365142529,just asking for a asthma attack  https://t.co/X3GgfjAMK6
927357793417420800,my lack of sleep and work loads finally hitting on me...i keep sneezing and my runny nose  #__6 !!!
926325257954140161,How the fuck did I survive so many years of soccer / track &amp; x-country w asthma &amp; now I can barely lift w/o suffocating 
927283406915948549,"kyuhyun: heavy breathing turns me on
siwon: i got asthma"
925895718522540032,@CamilaMendes im having an asthma attack yall thaT WAS TOO MUCH FOR ME TO HANDLE
924644432464429056,Bonus of running out of asthma meds: my Apple Watch gives me more exercise minutes bc my heart rate is up cause I cant breathe
925553595931541504,why did going to sedona have to trigger asthma and a sinus infection :( not cool yo
925351931735826432,"I was too happy earlier so i will face the consequence now, damn asthma i hate you."
925700736251346944,AstraZeneca asthma drug tralokinumab disappoints again https://t.co/QOnRyLDjsP https://t.co/JYFRXDX7YY
923890094574067712,Potential aggressive treatment of sinusitis may help asthma control #ACAAI17 #acaai2017
924349736336936960,RT @katie_kjelland: *having an asthma attack during a marching band show and having the trainer + 9 others come help you breathe to sta 
927545969461415936,"RT @Whos_right_pod: Ive got asthma so lick my nuts.

https://t.co/52NGjjqaMn
#PodernFamily #PCEU #HushFace https://t.co/slG6IsZePW"
926957247787286528,Anabolic androgenic steroids may be associated with early coronary artery disease https://t.co/qXheh3XkCD
925735585578471424,RT @80sclown: tag yourself im pennywise mocking eddie's asthma https://t.co/mpsKMpMTvw
926286097734340610,"I once tried to join the Royal Navy as a submariner weapons engineer
I was barred from applying though because I have a history of asthma"
926768777236287488,"I was born in the middle of the day I had a sinus headache. 

I get 873 sinus infections a year &amp; currently on anti https://t.co/XMtAo66UAL"
925204365035606017,@arcadefire I really love you guys but your smoke machine is actually giving me an asthma attack...
926326641554575361,@hippy4u2 I think u'd be better off not risking it. Maybe it's asthma but respiratory disease are hell on me and ha https://t.co/AtN0Qd4VMF
926973148817485824,Eight essential oils to relieve asthma and other respiratory conditions https://t.co/CM4VSlrATC
926898650508247041,#FakeNewsMedia has been working on steroids to cover this.. up. #Brazile #truthbomb https://t.co/Pm3GGeLpEh
927242153088225281,i feel much better now I have benadryl and some steroids and the swelling is going down
924857124357681152,been having frequent asthma attacks ((i cant play with my kitties as often)) 
924468336678748160,@missinqperson1 im weezing
926873296502738945,listen ive seen this picture 704 times and i still think shes sneezing https://t.co/aNRgR8axkJ
927660467870404609,The big train delays yesterday meant I left home at 9am and got home at 1.30 the next day. Made my pneumonia pain come back quite a bit.
925976149297127425,Boys heartbreaking last words to mum before dying from asthma attack after family dayout https://t.co/YZC8l3UHSe https://t.co/jd0oyEPNSo
924678065107517441,'this is summer we're kids i'm about to have a fucking asthma attack' me
925636239549542400,I love that I have allergy induced asthma and I'm allergic to animals and I'm living in a house with 10 dogs and 12 cats currently
925662792950173697,"AstraZenecas asthma drug tralokinumab goes 0 for 3 in PhIII as 2 more trials flop
$AZN
https://t.co/GLtfsSNeM2"
923860628615417856,RT @kkumrii: i'm that impatient short person who thinks that she can climb 2 steps at a time then reach the end suffering from an asthma at
926733942207778816,"@ForrestGriffin Don't be so confident, I read on Twitter he injects steroids into his cock he's probably really deceptively strong"
927231025767501825,I'm always function over fashion... but unless I do steroids I won't ever get boobies to have this problem https://t.co/D9oDW4yrKX
926477076642844672,"This woman says ""my asthma medicine costs a lot so your bc should too"" essentially. Instead of ""why am I paying so much to BREATHE?"""
924684623489191936,@vampirejihoon foxly probably died of asthma by now
926877551401848832,Anabolic androgenic steroids may be associated with early coronary artery disease https://t.co/sThdTayJWb #ruggerorespigo
927298315892482048,"There's nothing that shrieks winter like a pounding sinus headache and sunset before 5pm. Once more into the breach, meatbags."
926992992178667520,im weezing @annasdegrassi https://t.co/4oCx9N2PoM
927230423012462592,RT @triplenosa: @Iam_Lekinx Her jealousy is on steroids
927619514329653248,"if ur ever having a bad monday just know that today i had an asthma attack , threw up bc my migraine, &amp; cracked my phone"
925380816103976960,adult onset asthma naked japanese woman https://t.co/aBRAMspgyO
924408213558185986,Not if you also have asthma and eczema they wont! it is a long term condition totally written off because some people suffer temporarily
924240214188593152,i woke up to three asthma attacks i just wanna sleep 
925900803256094720,"@Tinu @chroniccurve I have a friend whose asthma got better when she vaped but I don't know how, it really irritates my lungs."
923923070858997762,Use of mite-impermeable encasings reduces the exacerbations of mite-sensitized children w asthma but not the need for OCS #ACAAI17
925769320583647237,I hate when someone gives you some nasty ass food. And then sit and watch you. Bout to take a asthma attack to go toss this shit
924392660126744576,ya bitch just got diagnosed with bronchitis for the fourth year in a row Id like to thank my asthma and crappy immune system thx
925189081688141824,so you telling me you at a party with asthma and pneumonia  https://t.co/I4rMCGTJvy
926245552144244736,Anybody wit asthma gotta have sum food ass insurance or bad credit from hospital bills 
926853943614984192,I left meg alone on rabbit for 3 minutes and she puts on Finn Wolfhard sneezing to songs .
924708998544285697,RT @YUNGcoke: Dog having an asthma attack and they recorded it cuz they thought it was cute 
927093558712193024,"RT @darren_dazmav: Cancer is at an all time high, so is diabetes, asthma etc etc....... you're talking utter shite vaccine UK! https://t.co"
925134081607766016,RT @fooIishrose: you catch asthma one time and everyone drags you. https://t.co/g8IiY50NXe
927427199107350528,#marriedtomedicine about to give me an asthma attack 
927122333541605376,I fucken hate having asthma
925922887562944512,Older women urged to control their asthma | #Australia ##RTGWorld
926151776377671685,"@LeonKnight_ Mans got asthma so they send me a invitation every year , I leave it out with all the madness they inj https://t.co/w6lUcAQZrV"
926293874833846273,i think the audi land transitions paired with finn really just cured my asthma but how are you doing https://t.co/0ZzziQ4Rbn
926230515992195072,RT @Cameron_Laidlaw: Unreal how unfit you get once you leave school. 15 minutes running about at 5s and you're nearly having an asthma atta
927582330373406722,Praying this sinus infection will move on!
924375980839460864,"Incase you missed our last asthma screening, we have another event coming up Nov 13-17! Join us! https://t.co/JLd6Bgpyoz"
924455960164347904,Im fucking weezing https://t.co/bWWaIKMKl9
924843496174968832,My asthma med prescriptions has gone down in prices.. LOOK AT GOD 
926693879524593665,Wow this brisk winter air will have u wheezing like a mother fucker. Carry your asthma pumps kids bc I played myself 
927591740923576321,nothing like a little @WALKTHEMOONband to help brighten up my sick day. this sinus infection doesnt stand a chance. https://t.co/4h65ASxl8I
926916967507705857,first of all fuck anxiety and fuck asthma
927566023670280192,"Slept in &amp; had a 9am research meeting, still made coffee but forgot to take my asthma medications   #priorities"
925208323053453312,Fish oil or fish consumption? New recommendations for pregnant women trying to prevent childhood asthma https://t.co/asvMkuLIN8
927671163630665728,I can't chase these hoes I got asthma
927034094793375746,I'll be heartbroken if GSP tests positive for steroids
926971333463953409,"Childhood pneumonia claimed 920,000 lives in 20152 fatalities every minute of every day https://t.co/88k1NaKH7i"
925334638712819712,Regeneron and Sanofi's Dupixent successful in late-stage asthma study https://t.co/VQpgD6Iyfr
926019691944075264,fuckin hate having asthma me. fuckin constantly gaspin for air lika fish outta water. fuck off
922840979526127616,I hate doctor waiting rooms. Its my annual asthma review that was due in March and Im hoping https://t.co/lw9MM0I8u3
924714562410242049,RT @SuitcaseAllergy: #ACAAI17 only outcomes that matter when using ultra expensive asthma drugs: exacerbations and Prednisone use.
926883071034560512,"@MichaelEHayden MSM Lies! That Elmo is on tons of steroids and is ready to smash Patriots! Get a job, H-E-Y-D-E-Q-N!!!"
927368091184529410,"After the hurricane , steroids are now legalized to all Houstonian pro athletes https://t.co/BJ2TcnU0rS"
926966769381773318,i suddenly have asthma https://t.co/FlWAFScoaI
925541533524340737,"Hi, Chloe, we call this sharing.. kids that ""sat at home"" had parents working, another has bad asthma &amp; another tra https://t.co/ar965lMmch"
924485956207595522,It's pollen season. Epidemic thunderstorm asthma forecasts are now available on VicEmergency. Set your watch zone. https://t.co/cbYsRabxHl
922800127802204160,namtaekook deadass investigating the whole thing while the other four scream their lives away im weezing
925734758948179969,Id have an asthma attack and die. My chest tightened watching Jiva run last night  https://t.co/9Z8UxXWaMx
925384850164498432,My asthma is so bad I cant even sing in the car 
926471884182450176,"With both an allergy to hops and sports-induced asthma, my body is sending me an ultimatum of 1) having fun or 2) breathing while having fun"
923832622169632768,As if I have asthma 
927541609360773120,"@DebbieCyber this is getting worse and worse with each year and I'm scared of asthma attacks SO MUCH, I don't want them"
927512661692243968,RT @HealthFoodPage: A well ventilated house may be the answer to all ur sinus issues.
924015867024863232,RT @TechnoTiffyFish: Mom was helping clean out the hamsters but had an asthma attack Im at the ER
927128610716225537,@jay_tee03 @Sean_2K18 @MC_X7 @MacMartials @JonnyBones @GeorgesStPierre Either so I guess steroids are fine because https://t.co/J75WTpWBtB
927195979459252225,"@hetreutel Yeah I'm definitely much better now though! It was strep, bronchitis, and sinus infection (and possible resurgence of mono)"
926130843629826053,Obese children may have more asthma complications https://t.co/JSHNHqBrYQ
927581376467095553,"Dude said she got asthma already, she need to stop closing her airway "
926993968654454786,RT @CutterStreeby: Racism is like pneumonia and anti-Semitism is like the common coldeverybody has it. Grace Paley https://t.co/SfCpby9
926322101421838337,RT @FaIseReligion: ya mcm has asthma attacks when hitting it
926244678151954433,HAHAH your mcm dont smoke because he got asthma
924484251453722624,I had to go to the hospital today  asthma suuucckkkss
927286651356839936,Compound in cannabis could ease asthma https://t.co/lf75syntKN https://t.co/DTyIGW58Sh
924455551626555392,Feel like Im going to have an asthma attack. Holy moly my chest and lungs hurt
926229502304440321,Fish oil or fish consumption? New recommendations for pregnant women trying to prevent childhood asthma https://t.co/MtsZLTPSbk
923906154765303808,When is asthma considered severe? https://t.co/CwZFaAuILC https://t.co/NgADJHSZxH
926597178042339329,I dont like that cough thats your asthma cough
925807872797237248,"My parents don't even care about me. I've been having an asthma attack for about 2 days now &amp; all they keep doing is saying ""you'll be fine"""
926420208386011136,"This is a 60+ yr old guy who obviously never washes, greasy and smelly and he was hiding being his coat freaking over my asthma cough"
926506880486330373,@MartinW13347937 Have an asthma attack and sue the bastards.
926998588412055552,@JackPosobiec she's fine it's just a case of noncontagious pneumonia right @ScottPelley oh wait Scott ? anybody out there? Scott? oh....well
927566875143364612,Feels like I'm being attached by the sinus devil himself. Like he personally came to exact his revenge.
926953336783491072,i'm so ALLERGIC to dog dander but i will live
922886451750146049,excuse me bitch can you hand me that asthma pump over there
922916562901680128,@Banks had asthma so it affected health. Please make video bout this I beg u and pls get this viral #Jakepaulgrenadethrower
927382808141627392,Feel lke im finally turning the corner. My asthma been KICKING my asssss boyyyyy smfh. Nd this weather doesnt help 
924289645399166976,RT @aaafcp_usa: Check out booth #2635 at @ACAAI #acaai17 for free giveaways of certified asthma &amp; allergy friendly products! https://t.co/8
924326920585666561,"@GOP @EPAScottPruitt Destroying the environment for money, more GOP bullshit. My daughter with asthma thanks you."
927269545504575490,"@GrigorDimitrov's last match highlights. On steroids &amp; with psychedelic background. By the 1 &amp; only KeFinAndersson.
https://t.co/jJ7THP8MDu"
926362676107927552,@T_Stark_77 It's not even a slight hill on a non asthma day 
925600193176854528,"Moms-to-be, consuming fish oil supplements can prevent childhood asthma in babies: https://t.co/faU1SvcEja
#fitne https://t.co/lZdGuRnHVi"
926807387276640256,If you need relief from your sinus problems check this out! https://t.co/s065i0yvXR https://t.co/28OOM8qSyn
927018725122777088,"@HamiltonLars Only 2 headaches Ive ever felt was from sinus &amp; jet lag. Other than that, Ive never felt the common https://t.co/TSHTND5ijv"
927305731291910146,@dcexaminer DB would have tossed out FDR and JFK? HRC battles pneumonia and Donna Brazile thinks about replacing he https://t.co/EgtLcfgN82
927444844955537408,Daisuke Murakami pulls out of NHK Trophy with pneumonia https://t.co/wRFXvqvln8
923882190773026817,Friday's Air Quality forecast for Dayton is GOOD. Children with asthma have no Air Quality Restrictions.
925728963841875968,dr whom? dr shawn doesnt exist bc he deadass offered ice cream to a girl who had an asthma attack. bye https://t.co/cY24KkEiio
